consensusTime,searchTime,onChainTime,seqId,roundId,comId
6.152501944s,1.089035599s,8m5.982434913s,140,0,0
6.036243489s,1.491586458s,5m33.258736606s,359,0,0
6.590734569s,1.002060469s,6m0.23271613s,315,0,0
5.572128488s,1.056057891s,1m4.341391746s,745,0,0
6.489419273s,1.278895228s,4m17.034041978s,463,0,0
6.825872006s,1.441475059s,9m7.010772655s,48,0,0
6.10233241s,1.413880039s,5m39.900611318s,341,0,0
6.077958028s,1.203226443s,56.978151251s,754,0,0
5.781772537s,1.098121348s,2m33.888552636s,619,0,0
6.606695738s,1.271483106s,7m16.429819551s,201,0,0
6.105750924s,1.105828523s,2m40.149790198s,604,0,0
6.852738856s,1.150061318s,3m14.272125692s,560,0,0
5.803258259s,1.158925629s,3m36.000654137s,530,0,0
6.467464997s,1.266682302s,8m25.882595539s,108,0,0
5.800472959s,1.084615122s,4m31.962577074s,447,0,0
6.053311921s,1.206503252s,8m12.74165343s,126,0,0
6.879859449s,1.178277101s,9m27.730511405s,17,0,0
5.458514536s,1.133633176s,7m3.627170259s,221,0,0
7.087207875s,1.47977355s,6m34.493618676s,261,0,0
7.010933843s,1.372371401s,7m58.213675071s,142,0,0
6.300953346s,1.247601034s,1m52.246314136s,675,0,0
6.211284107s,1.088122009s,1m38.114840799s,692,0,0
5.75015351s,1.17451737s,2m27.041262496s,628,0,0
6.720209824s,1.317406581s,6m41.59176467s,260,0,0
6.100060504s,1.035710586s,4m58.938208645s,402,0,0
6.589904161s,1.262133391s,3m21.402676256s,544,0,0
6.874855468s,1.408018891s,8m52.860766386s,63,0,0
6.670620101s,1.202034764s,3m49.152611634s,501,0,0
6.839772448s,1.368584307s,1m30.79664128s,709,0,0
7.24289829s,1.498734199s,6m54.952328938s,237,0,0
6.814340908s,1.032338143s,35.32333389s,781,0,0
6.073503269s,1.162073833s,56.977261313s,755,0,0
6.601108218s,1.148048968s,9m0.20831631s,51,0,0
6.634989305s,1.102020266s,3m56.117867711s,491,0,0
6.03275136s,1.101276043s,6m48.925729588s,247,0,0
6.125863834s,1.089240144s,1m59.09226526s,669,0,0
6.404436736s,1.301595759s,9m21.313451129s,22,0,0
6.581236111s,1.15137509s,5m19.119660284s,380,0,0
6.495164953s,1.471393677s,1m37.837861509s,691,0,0
6.019468747s,1.37597434s,2m19.822778731s,636,0,0
5.78402264s,1.15990568s,6m56.411235838s,231,0,0
6.412404867s,1.139038714s,5m39.594358282s,342,0,0
5.92737426s,1.136160536s,7m10.344633162s,213,0,0
5.643821804s,1.022028173s,2m40.606275727s,608,0,0
6.074567673s,1.160534527s,2m53.944470638s,583,0,0
6.258017627s,1.014882601s,5m33.037744367s,356,0,0
5.892219314s,1.330558634s,1m24.87621136s,717,0,0
5.635007387s,1.049025039s,1m18.201985879s,728,0,0
6.118350968s,1.196519693s,4m38.327030017s,435,0,0
6.178147976s,1.311667306s,6m0.644786971s,319,0,0
6.198010044s,1.478804702s,8m46.635255492s,75,0,0
5.854363355s,1.349685841s,6m0.958916144s,313,0,0
5.927465627s,1.396450814s,4m17.59679298s,470,0,0
6.035286352s,1.086769334s,29.283741041s,799,0,0
6.491853553s,1.339814997s,4m31.274941781s,444,0,0
6.464960202s,1.363073079s,2m5.730005182s,659,0,0
6.548757714s,1.499213406s,3m49.270512426s,510,0,0
6.293593773s,1.206875163s,7m23.629133535s,194,0,0
6.256137682s,1.179962813s,3m28.636423288s,533,0,0
5.945296814s,1.275192968s,50.147570185s,766,0,0
