consensusTime,searchTime,onChainTime,seqId,roundId,comId
9.392226562s,1.386599121s,9m39.529783728s,6010,0,0
8.47392813s,1.145459168s,6m32.119876976s,6191,0,0
7.897160832s,1.358989636s,9m20.954505063s,6022,0,0
9.997085344s,1.411866298s,6m10.990455538s,6214,0,0
9.407958085s,1.17581281s,6.440871732s,6584,0,0
9.869771728s,1.495772199s,7m59.498337918s,6110,0,0
8.473580369s,1.074416278s,6m21.944292765s,6201,0,0
9.046527861s,1.33402434s,3m23.685831347s,6383,0,0
9.492171145s,1.134847741s,3m3.159107904s,6403,0,0
9.746893287s,1.265848432s,8m19.45293353s,6087,0,0
9.918794226s,1.479179109s,54.736889734s,6534,0,0
9.158401307s,1.061509008s,1m54.28098599s,6478,0,0
9.344199922s,1.138508235s,4m22.655197091s,6323,0,0
9.172709967s,1.405881413s,6m41.172173918s,6185,0,0
8.29208022s,1.167061088s,8m11.014871118s,6093,0,0
9.736178643s,1.477949601s,3m32.846591122s,6374,0,0
9.18474394s,1.425804399s,5m51.710937845s,6237,0,0
8.349200632s,1.44169877s,8m20.851741929s,6088,0,0
8.866742451s,1.071989575s,6m51.787676766s,6179,0,0
9.317035861s,1.361563391s,1m25.411437699s,6510,0,0
9.524321935s,1.21387857s,1m44.243937157s,6489,0,0
9.850419731s,1.426151334s,3m32.732261903s,6373,0,0
9.281951365s,1.220801966s,9m29.494125506s,6016,0,0
8.65201088s,1.276271878s,2m23.887662934s,6443,0,0
9.585736091s,1.445464776s,6m11.401428163s,6216,0,0
9.625803607s,1.242095293s,1m44.142301919s,6484,0,0
8.795759215s,1.471367861s,9m0.720089312s,6047,0,0
9.829525895s,1.236613782s,2m32.684982792s,6437,0,0
9.51445869s,1.223191011s,5m22.229131604s,6264,0,0
9.183963964s,1.109845682s,5m2.690461268s,6289,0,0
9.839482242s,1.224541468s,5m51.04950533s,6235,0,0
9.925916874s,1.304042433s,6m0.887567376s,6221,0,0
9.366647942s,1.281484361s,9m49.207123989s,5992,0,0
9.242563936s,1.372387001s,8m40.272575102s,6063,0,0
9.44768884s,1.414654949s,6m40.888839596s,6183,0,0
10.022466489s,1.456394355s,8m59.493219877s,6044,0,0
8.433066774s,1.025852872s,27.074882848s,6569,0,0
8.641962026s,1.441784878s,6m2.175234725s,6226,0,0
9.397572941s,1.483695742s,2m42.912193525s,6421,0,0
9.089112804s,1.167846113s,1m44.679025007s,6482,0,0
8.56900872s,1.320589767s,8m10.738502111s,6099,0,0
8.917866834s,1.372938094s,16.807382911s,6573,0,0
8.790772135s,1.32834208s,6m51.8625364s,6174,0,0
8.288326865s,1.1274717s,9m10.579193592s,6032,0,0
8.498230428s,1.443010622s,1m16.361308314s,6513,0,0
9.103861441s,1.062053502s,9m29.664635142s,6019,0,0
9.430281238s,1.277265602s,6m20.980829041s,6207,0,0
9.226577199s,1.47346941s,3m42.781925501s,6369,0,0
8.575049344s,1.493917051s,1m26.151151882s,6505,0,0
8.763850102s,1.192668381s,1m25.957920385s,6501,0,0
8.773675615s,1.262854346s,36.339436391s,6560,0,0
10.1357394s,1.040440629s,8m39.38095921s,6070,0,0
9.846212715s,1.119053846s,7m39.536528134s,6126,0,0
8.102530805s,1.342614518s,1m6.698810809s,6522,0,0
8.237295084s,1.157092943s,9m20.607287492s,6026,0,0
9.93871461s,1.216026359s,2m22.593405681s,6450,0,0
9.276916207s,1.400025813s,3m3.372760018s,6410,0,0
8.150305807s,1.177487648s,9m40.764481016s,6003,0,0
9.160289943s,1.397047657s,9m39.753684256s,6008,0,0
9.381273284s,1.340206053s,6m31.204778931s,6200,0,0
8.659743291s,1.42694019s,2m43.639952533s,6425,0,0
9.414332601s,1.356422611s,7m50.014604124s,6120,0,0
9.261244191s,1.225355918s,5m12.854258004s,6272,0,0
9.041383894s,1.348572595s,2m13.551524397s,6451,0,0
9.010740062s,1.418714129s,6.838250683s,6583,0,0
9.131857486s,1.084954315s,8m20.070219993s,6089,0,0
9.683447843s,1.256349865s,8m49.521350314s,6059,0,0
9.087570519s,1.324038255s,6m1.735175741s,6224,0,0
9.265291659s,1.226909544s,3m13.392447014s,6394,0,0
8.877021564s,1.34481973s,9m40.045807834s,6006,0,0
9.269543154s,1.394881505s,3m52.740913335s,6359,0,0
9.367852399s,1.174176485s,3m52.642636061s,6354,0,0
8.441374342s,1.497475954s,8m30.947382701s,6079,0,0
9.751207295s,1.156552085s,6m40.5860782s,6188,0,0
9.729964932s,1.239206142s,15.995918076s,6574,0,0
8.858181993s,1.334534623s,7m11.056945092s,6158,0,0
9.792915029s,1.430095397s,2m42.509026826s,6430,0,0
8.718491051s,1.348477152s,5m52.178530522s,6234,0,0
7.526255794s,1.018755836s,47.189765014s,6542,0,0
9.94708259s,1.356522627s,8m9.369382597s,6092,0,0
9.000315423s,1.382378338s,5m2.880659015s,6285,0,0
10.175740044s,1.381702814s,6m30.415958428s,6195,0,0
8.82228803s,1.034840162s,8m30.563318594s,6072,0,0
10.179512132s,1.271315872s,4m21.819406503s,6328,0,0
8.698593752s,1.167932129s,55.953925931s,6531,0,0
9.368627737s,1.323158109s,3m13.286261942s,6397,0,0
9.694044455s,1.132606035s,7m59.668971523s,6109,0,0
8.832786294s,1.058616846s,9m10.033286106s,6031,0,0
9.785912364s,1.19327769s,3m2.861233405s,6401,0,0
9.363259441s,1.287128734s,6m40.976866396s,6182,0,0
10.427343297s,1.499063555s,2m52.302944124s,6418,0,0
9.085017225s,1.187420418s,36.031133061s,6558,0,0
9.529559059s,1.452442608s,45.186943494s,6549,0,0
9.103749575s,1.154340195s,1m25.62023508s,6504,0,0
9.656069622s,1.374511105s,7m39.734835923s,6124,0,0
7.949805678s,1.145070004s,1m36.194076229s,6500,0,0
7.703611862s,1.136992857s,8.146348649s,6588,0,0
10.308800011s,1.094601118s,8m59.208388579s,6043,0,0
9.095201743s,1.269311769s,6m31.499548435s,6199,0,0
9.614992545s,1.180006532s,6.234846196s,6587,0,0
9.692764513s,1.261972839s,8m9.622023382s,6094,0,0
8.647989474s,1.013206042s,7m11.272454189s,6156,0,0
8.876939207s,1.277441268s,7m1.021352645s,6169,0,0
8.953411204s,1.240081035s,6m1.859886827s,6227,0,0
8.491157051s,1.126792219s,56.160608256s,6539,0,0
9.406877441s,1.361849154s,8m40.11801243s,6062,0,0
8.821688187s,1.288056147s,1m16.04587454s,6517,0,0
8.783563287s,1.397029224s,9m49.800056127s,5999,0,0
9.931192685s,1.462484965s,54.730409969s,6533,0,0
9.4065739s,1.217002577s,1m15.466106466s,6519,0,0
9.806294457s,1.229481218s,1m24.924308802s,6508,0,0
8.445125052s,1.234132308s,3m24.291780195s,6386,0,0
8.744560733s,1.166490919s,7m40.648401524s,6125,0,0
9.407403377s,1.458820283s,9m49.180454201s,5995,0,0
8.563830451s,1.13821142s,3m14.103145395s,6392,0,0
8.872753608s,1.000221775s,9m19.986086845s,6030,0,0
8.779808234s,1.136020293s,3m13.887483536s,6400,0,0
9.703900637s,1.091514788s,1m15.172311754s,6520,0,0
8.644859552s,1.271676614s,7m40.752165954s,6130,0,0
8.906970226s,1.115598821s,9m9.972160733s,6034,0,0
8.483743288s,1.100111997s,3m4.176854683s,6402,0,0
10.232363141s,1.310912416s,4m51.726083s,6300,0,0
9.145142414s,1.41944273s,4m32.571772147s,6317,0,0
9.422797154s,1.230569181s,5m22.335854672s,6265,0,0
9.748501566s,1.379201142s,4m2.394932985s,6345,0,0
8.366242073s,1.00729984s,8m50.850810044s,6051,0,0
9.180574605s,1.0747621s,9m0.345533771s,6041,0,0
10.013922118s,1.433983656s,1m4.80453232s,6528,0,0
9.616305441s,1.025806412s,4m2.522061348s,6346,0,0
8.680356031s,1.030892208s,6m41.674329054s,6190,0,0
9.118095595s,1.025726011s,7m0.798387344s,6164,0,0
9.412461435s,1.392813257s,3m42.617477287s,6364,0,0
8.838084239s,1.233232187s,3m13.831535291s,6396,0,0
8.236280243s,1.060069168s,46.499397429s,6548,0,0
9.838814104s,1.420364658s,7m59.538440875s,6107,0,0
9.544100803s,1.208017975s,4m42.182281985s,6307,0,0
9.247555183s,1.389362336s,4m42.478792789s,6308,0,0
8.962084912s,1.471319323s,5m22.796146235s,6262,0,0
8.423046263s,1.29329553s,7m11.506909698s,6153,0,0
8.291059603s,1.175752346s,4m23.727380557s,6330,0,0
9.118635467s,1.110883414s,8m20.091405277s,6082,0,0
8.492071483s,1.372749198s,1m6.325943877s,6527,0,0
9.048098651s,1.135436025s,9m29.737154336s,6011,0,0
8.695158062s,1.42622827s,1m26.04239093s,6502,0,0
9.213268608s,1.342998434s,7m10.721861283s,6159,0,0
9.311193275s,1.005085188s,7m19.929843109s,6150,0,0
8.52095065s,1.142033978s,4m53.442822864s,6299,0,0
7.699985513s,1.027323867s,9m1.824933658s,6046,0,0
8.75424065s,1.172742274s,9m20.111084802s,6021,0,0
8.664354923s,1.246616908s,5m52.241502082s,6239,0,0
8.789794652s,1.024476846s,6m41.565229137s,6184,0,0
8.747688354s,1.438325346s,6m51.921896267s,6175,0,0
8.991483908s,1.367990139s,1m44.787311299s,6486,0,0
8.636942596s,1.480634373s,6m31.96694663s,6196,0,0
8.827916486s,1.231790339s,8m50.389357443s,6055,0,0
9.208978549s,1.124850044s,5m31.753977386s,6254,0,0
9.287746301s,1.476124496s,4m12.566033017s,6336,0,0
8.556266224s,1.422923707s,8m40.99652543s,6067,0,0
8.7602238s,1.265495735s,26.774385324s,6565,0,0
9.037193899s,1.18321342s,7m50.413402812s,6116,0,0
9.330011991s,1.419835736s,7m50.120437136s,6113,0,0
8.555514032s,1.182370796s,4m13.290400011s,6331,0,0
9.658500222s,1.163615262s,6m11.35813031s,6213,0,0
9.35484265s,1.457086574s,9m9.536034556s,6040,0,0
8.711831054s,1.175922316s,5m52.212964961s,6231,0,0
8.60899609s,1.239500718s,7m30.953176878s,6133,0,0
9.066930773s,1.478688322s,26.470216521s,6564,0,0
8.728282036s,1.384367443s,5m42.123241899s,6247,0,0
9.612631999s,1.180862156s,35.521916627s,6552,0,0
8.090101365s,1.007309487s,5m32.876314066s,6260,0,0
9.916799369s,1.350938398s,3m2.747085363s,6407,0,0
8.77646343s,1.477106095s,1m35.379734445s,6493,0,0
9.938937817s,1.358154942s,54.733088554s,6535,0,0
9.06756924s,1.105836355s,3m52.95853925s,6355,0,0
8.939284496s,1.119504028s,2m33.588954561s,6440,0,0
9.260836347s,1.256877893s,6m1.572695145s,6222,0,0
8.538813634s,1.143601183s,7m1.379068374s,6166,0,0
8.809014719s,1.109447387s,36.325326697s,6554,0,0
8.940211977s,1.280724143s,16.798121129s,6579,0,0
9.720979102s,1.013266792s,1m5.096016288s,6521,0,0
10.145552318s,1.46307838s,9m38.788017922s,6001,0,0
9.694945337s,1.447993936s,7m39.707989947s,6127,0,0
8.115768285s,1.057698017s,4m33.603364959s,6319,0,0
9.241831218s,1.264431857s,16.496387508s,6577,0,0
9.080802809s,1.318144741s,7m50.361090363s,6115,0,0
9.756625706s,1.402235565s,8m29.642195692s,6075,0,0
8.833154815s,1.407803463s,5m42.017943483s,6250,0,0
9.056615959s,1.165012408s,9m39.878386065s,6005,0,0
8.242000224s,1.192704042s,7m21.003277853s,6148,0,0
9.194007263s,1.408041903s,8m50.024034432s,6058,0,0
8.994213129s,1.344421897s,6m1.840612912s,6230,0,0
9.51498022s,1.107055634s,1m25.225879486s,6506,0,0
8.346152627s,1.28406056s,5m32.617553537s,6253,0,0
8.240369409s,1.254088225s,7m31.313818319s,6134,0,0
8.866788072s,1.316259728s,8m30.5318635s,6078,0,0
9.562125884s,1.422781411s,3m33.031414263s,6380,0,0
9.143572829s,1.334005995s,45.588334807s,6541,0,0
8.995558742s,1.38022652s,2m43.322860208s,6422,0,0
8.637996832s,1.17901831s,8m10.7078897s,6091,0,0
8.756193974s,1.319516703s,8m10.569573176s,6097,0,0
8.289028758s,1.274741648s,9m20.571924336s,6028,0,0
8.892228018s,1.004236372s,8m40.641708949s,6069,0,0
9.048449354s,1.144588639s,6m21.379743288s,6209,0,0
9.689135929s,1.354190021s,6m30.916712086s,6193,0,0
8.338676511s,1.384072048s,3m43.707628218s,6366,0,0
9.766817871s,1.084267409s,2m22.785289606s,6447,0,0
9.228140981s,1.100326468s,9m19.635504022s,6029,0,0
9.161571296s,1.046664121s,8m10.165654841s,6096,0,0
9.17252736s,1.38223718s,6m11.827027307s,6215,0,0
8.447210377s,1.153810957s,9m50.149381635s,5998,0,0
9.051284702s,1.130955692s,6m11.950496432s,6217,0,0
9.831581843s,1.400937767s,7m39.572237914s,6129,0,0
8.238882699s,1.328104082s,1m55.214583867s,6476,0,0
8.812859435s,1.34977016s,6m12.188632748s,6212,0,0
7.885439288s,1.148432381s,7m21.36065338s,6141,0,0
9.840365827s,1.31223146s,3m52.186122301s,6358,0,0
8.954834461s,1.194582351s,1m35.20162263s,6499,0,0
9.78315662s,1.058004266s,25.756089256s,6563,0,0
8.744947521s,1.227751864s,17.003176416s,6580,0,0
9.686924778s,1.037096043s,8m39.857552867s,6064,0,0
10.095360984s,1.453801044s,9m58.601883299s,5983,0,0
8.309372004s,1.319110914s,3m4.357737421s,6404,0,0
9.206679377s,1.451312528s,3m42.82343179s,6367,0,0
8.683103726s,1.210154771s,5m13.449367144s,6275,0,0
9.130206083s,1.261454108s,4m42.601532783s,6306,0,0
8.85842181s,1.030624787s,5m13.271307246s,6273,0,0
8.538388443s,1.004916036s,9m50.075258169s,5994,0,0
8.788668305s,1.157030881s,4m32.929710271s,6315,0,0
7.94654572s,1.087969453s,1m55.524341422s,6473,0,0
7.727139528s,1.201662876s,8.153092911s,6585,0,0
8.551840366s,1.020891593s,2m4.685586201s,6465,0,0
8.859956639s,1.018781118s,45.892569806s,6550,0,0
9.174152185s,1.237006764s,5m31.793669442s,6258,0,0
8.959294367s,1.021032354s,3m33.654603288s,6375,0,0
9.221934876s,1.278112015s,6m11.797821393s,6211,0,0
9.980525325s,1.457775328s,9m18.909578778s,6025,0,0
9.765589982s,1.411544787s,15.997901279s,6578,0,0
10.057776654s,1.06748461s,5m50.876525836s,6240,0,0
8.67289904s,1.264683397s,5m23.103767061s,6268,0,0
9.068213165s,1.233258949s,3m13.624618868s,6399,0,0
8.836371144s,1.228970376s,7.045241239s,6581,0,0
8.415192229s,1.223553186s,1m16.484045181s,6516,0,0
8.706287159s,1.299577622s,7m11.247603179s,6157,0,0
8.6173453s,1.298603026s,9m30.191872783s,6017,0,0
8.814552543s,1.212975509s,36.339290543s,6551,0,0
9.680819236s,1.447629475s,2m3.558157469s,6466,0,0
8.79752482s,1.12117459s,2m13.836555723s,6455,0,0
7.830468631s,1.266009759s,5m53.099914351s,6233,0,0
8.869045326s,1.243631839s,45.886614842s,6545,0,0
9.519250958s,1.453981331s,7m30.058074353s,6135,0,0
9.1840548s,1.248929351s,7m30.39323999s,6140,0,0
9.395046922s,1.367881984s,2m13.239595602s,6458,0,0
9.402657421s,1.2582421s,7m59.998538779s,6105,0,0
8.945532395s,1.183143119s,7m20.31971805s,6143,0,0
9.637028369s,1.257741398s,5m41.233969961s,6245,0,0
9.015174248s,1.214013543s,6m21.435760091s,6208,0,0
8.840780606s,1.183922453s,9m29.968512746s,6014,0,0
9.04955606s,1.286177247s,2m53.72059109s,6417,0,0
9.365158282s,1.29301389s,6m51.324366259s,6176,0,0
8.55028401s,1.009680352s,4m3.613206219s,6350,0,0
9.56940307s,1.090079337s,6m51.120069877s,6178,0,0
9.638335113s,1.224020252s,3m3.048571736s,6409,0,0
9.885729265s,1.437355109s,8m19.350180993s,6083,0,0
9.685682163s,1.380446477s,25.857639345s,6567,0,0
9.215030148s,1.408721904s,3m3.472060179s,6405,0,0
9.024707523s,1.475191716s,1m15.876609158s,6515,0,0
8.781208905s,1.227054923s,3m53.266485603s,6353,0,0
8.266861655s,1.006863238s,4m43.488642032s,6301,0,0
8.342772313s,1.124120163s,9m30.470826505s,6018,0,0
9.236002456s,1.341308447s,9m29.577556772s,6013,0,0
8.198203864s,1.239296554s,7m41.228762179s,6123,0,0
10.007891686s,1.233226331s,3m12.689307007s,6395,0,0
8.828469956s,1.240028109s,3m3.858655936s,6406,0,0
10.014058624s,1.455057535s,7m9.941961666s,6155,0,0
8.534454275s,1.015079954s,7m1.4111071s,6165,0,0
10.311095103s,1.430981526s,7m29.270995871s,6138,0,0
9.857203393s,1.113034232s,5m51.077272422s,6238,0,0
9.246253041s,1.296604652s,5m41.630341354s,6243,0,0
8.986729761s,1.210641327s,2m13.653057141s,6454,0,0
9.479802501s,1.457492396s,26.067011068s,6570,0,0
9.974715734s,1.144556545s,2m32.578556561s,6438,0,0
9.267114878s,1.347066722s,2m53.506496667s,6412,0,0
9.35332556s,1.34768972s,3m23.417494423s,6389,0,0
8.99655104s,1.437441132s,8m0.409893019s,6104,0,0
8.760889698s,1.032800437s,5m32.230283653s,6252,0,0
9.839264539s,1.377823291s,8m59.715108792s,6045,0,0
8.295202454s,1.392591866s,5m32.690240709s,6251,0,0
9.286238278s,1.159415776s,2m33.27009781s,6435,0,0
9.306468844s,1.254124036s,7m30.278448377s,6139,0,0
9.838818981s,1.278859911s,7m59.57039581s,6102,0,0
8.399232538s,1.060663079s,7m41.03154906s,6121,0,0
7.982418812s,1.006216583s,2m14.659822665s,6459,0,0
9.695885885s,1.431664645s,4m12.168925018s,6335,0,0
9.333028978s,1.364115772s,9m39.627631341s,6002,0,0
9.136142347s,1.124452023s,4m52.85232162s,6292,0,0
8.818238712s,1.061861619s,6m31.816932013s,6198,0,0
8.676756404s,1.18900237s,26.872853023s,6562,0,0
9.124182465s,1.172588109s,5m2.800277552s,6282,0,0
9.36452764s,1.373472274s,5m22.420618091s,6261,0,0
8.238341568s,1.066912126s,7m1.709792546s,6162,0,0
8.871333708s,1.021770863s,6m21.587857099s,6210,0,0
9.15058138s,1.389771558s,8m40.414318505s,6061,0,0
9.997254224s,1.192007196s,3m52.056631115s,6357,0,0
9.134445908s,1.276857621s,6.755597685s,6589,0,0
8.141412246s,1.215009579s,2m24.439812462s,6441,0,0
9.218074496s,1.238985778s,6m1.644877707s,6223,0,0
9.697676647s,1.443349471s,3m23.075899898s,6381,0,0
8.044286822s,1.174620018s,2m24.5368769s,6446,0,0
8.930273928s,1.406834274s,7m11.031780158s,6154,0,0
8.440072137s,1.009492433s,5m32.554536355s,6259,0,0
9.047432335s,1.37027245s,4m52.94400336s,6295,0,0
8.451991208s,1.107557398s,4m3.721930865s,6348,0,0
9.745731106s,1.461421383s,6m50.954173062s,6173,0,0
8.604447393s,1.186250776s,7m30.984258121s,6132,0,0
8.728992028s,1.013255829s,9m49.898581163s,5996,0,0
8.638478635s,1.042122575s,9m30.183054223s,6020,0,0
10.186719244s,1.197252211s,8m29.242705403s,6074,0,0
9.15979935s,1.054045981s,5m31.834668238s,6255,0,0
9.876148583s,1.417956846s,15.89046389s,6575,0,0
8.814967358s,1.010908679s,8m10.541771381s,6098,0,0
8.771374199s,1.18878909s,2m4.485374639s,6468,0,0
8.697658299s,1.390312641s,4m13.177477206s,6333,0,0
9.432703673s,1.154127513s,2m42.925653971s,6428,0,0
8.923257591s,1.4430267s,4m42.844568378s,6309,0,0
8.418790429s,1.326536495s,7m41.021445713s,6122,0,0
8.599468358s,1.094085611s,2m14.055868315s,6452,0,0
10.062478721s,1.266428453s,1m14.856401937s,6511,0,0
8.723905607s,1.490306237s,1m16.190325579s,6512,0,0
8.816482241s,1.342018269s,2m13.832655623s,6456,0,0
8.90538734s,1.169209648s,2m33.657198507s,6439,0,0
8.89407614s,1.375230843s,2m23.693699882s,6442,0,0
9.015264525s,1.073316182s,9m9.90301903s,6033,0,0
9.275241725s,1.391380785s,7m20.004194833s,6146,0,0
8.706853365s,1.151590377s,9m40.25683454s,6007,0,0
9.142084987s,1.045704278s,7m0.809963153s,6168,0,0
9.238218857s,1.206979913s,9m29.57983147s,6015,0,0
9.100403473s,1.288501581s,2m53.679967808s,6413,0,0
8.528108258s,1.141717113s,4m23.521148782s,6321,0,0
8.252551336s,1.051446292s,2m34.30398958s,6433,0,0
8.590287548s,1.238455824s,3m24.187267916s,6388,0,0
9.471507647s,1.253951015s,8m19.774419826s,6084,0,0
9.564105632s,1.018016651s,5m41.320951005s,6246,0,0
9.424989084s,1.48077435s,5m12.7371717s,6277,0,0
9.466987533s,1.457090502s,6m51.23188683s,6180,0,0
9.161633323s,1.499686418s,5m2.765745602s,6288,0,0
9.308128379s,1.360332973s,6m41.081083823s,6181,0,0
9.670820891s,1.271356965s,1m53.812841227s,6472,0,0
8.34063962s,1.140817896s,5m32.656414688s,6257,0,0
9.337400329s,1.40031406s,1m15.573043364s,6514,0,0
8.261141324s,1.063288003s,7m31.326388763s,6137,0,0
9.119943358s,1.11070174s,9m0.439950988s,6050,0,0
9.384719226s,1.082801486s,3m42.674390213s,6365,0,0
8.892753286s,1.275828666s,4m23.155114381s,6322,0,0
9.766572785s,1.048842364s,2m3.48326136s,6469,0,0
8.648848085s,1.073987003s,4m53.3446125s,6297,0,0
9.204462226s,1.184109651s,3m33.422143485s,6372,0,0
8.773018663s,1.087448892s,7m11.191631856s,6152,0,0
8.674071297s,1.336972444s,2m23.909623739s,6444,0,0
8.365364026s,1.241107879s,3m34.261171929s,6376,0,0
9.481834187s,1.292064796s,3m23.294216051s,6390,0,0
9.108959779s,1.063700868s,4m42.651954837s,6305,0,0
9.218897476s,1.327021223s,7m10.745649171s,6151,0,0
8.821687381s,1.26033486s,6m41.56686885s,6189,0,0
9.630401232s,1.29827575s,6m31.022240765s,6194,0,0
9.38578869s,1.463302999s,3m42.680261268s,6370,0,0
8.791179424s,1.293371035s,26.775576532s,6568,0,0
9.175506947s,1.026505532s,5m41.717506706s,6241,0,0
9.088771587s,1.076322662s,1m54.405726155s,6480,0,0
8.541117885s,1.105357854s,5m3.397013326s,6287,0,0
9.413994047s,1.178873668s,1m34.783657286s,6494,0,0
9.23919818s,1.050310974s,8m50.022874412s,6053,0,0
9.215957416s,1.335605765s,8m50.046082441s,6054,0,0
7.579719823s,1.151094042s,3m15.131009802s,6391,0,0
8.941031287s,1.45859671s,9m0.622288597s,6049,0,0
8.83644852s,1.33050998s,9m0.726826876s,6042,0,0
9.087515432s,1.438765013s,8m30.347497208s,6073,0,0
9.402208585s,1.138962047s,6m31.238659586s,6192,0,0
8.691336194s,1.242052303s,7m50.784522168s,6119,0,0
9.744173569s,1.36950073s,2m42.610680571s,6423,0,0
8.896954086s,1.174811175s,4m12.974635147s,6339,0,0
9.007727321s,1.312509976s,6m41.384304428s,6187,0,0
9.421629024s,1.08709173s,5m12.743254492s,6280,0,0
8.596179214s,1.288165182s,5m23.194085833s,6263,0,0
8.994920493s,1.392853051s,2m53.787256912s,6420,0,0
9.42825901s,1.26080442s,1m5.421882442s,6525,0,0
9.831520276s,1.455079199s,4m22.218972383s,6325,0,0
8.93859291s,1.390405018s,1m44.876301111s,6481,0,0
9.48073183s,1.227125498s,3m52.577417267s,6356,0,0
8.962251454s,1.204145402s,5m41.921175306s,6248,0,0
8.108903478s,1.033308182s,7m11.857474075s,6160,0,0
9.238895004s,1.124993396s,7m20.038699207s,6149,0,0
8.773566116s,1.1993481s,2m4.484012923s,6464,0,0
8.959470272s,1.112993893s,6.939787386s,6582,0,0
9.066318486s,1.107591794s,5m2.867295127s,6281,0,0
7.99160972s,1.274194172s,6m42.395770266s,6186,0,0
8.634173163s,1.134076851s,2m43.717136618s,6429,0,0
7.987449526s,1.136024656s,3m14.716076945s,6398,0,0
9.266214254s,1.424065283s,5m2.660226855s,6290,0,0
9.098332906s,1.161756773s,2m23.500969323s,6449,0,0
7.890068489s,1.269448704s,7m51.581950349s,6111,0,0
9.681282154s,1.03308627s,8m49.568880158s,6060,0,0
8.680516526s,1.283548435s,4m43.07952248s,6302,0,0
8.546738667s,1.286628728s,7.344807625s,6586,0,0
10.143426854s,1.488141696s,1m4.710612578s,6526,0,0
10.234644495s,1.433303662s,5m11.925538062s,6271,0,0
9.25968695s,1.020363581s,4m32.49077461s,6312,0,0
9.307341025s,1.265293035s,9m49.317268959s,5993,0,0
9.026160286s,1.277758584s,4m52.965847715s,6296,0,0
8.782914188s,1.261472957s,5m13.377184416s,6279,0,0
8.529609781s,1.359323499s,2m4.71871619s,6462,0,0
8.323522656s,1.015791712s,36.839622571s,6553,0,0
8.618178701s,1.054591038s,9m40.345901261s,6004,0,0
8.830954658s,1.476724881s,9m20.062815585s,6024,0,0
9.160760568s,1.444486298s,4m22.88548437s,6326,0,0
8.265069426s,1.374286s,46.498260586s,6543,0,0
9.370950108s,1.34408378s,8m49.87829426s,6052,0,0
8.856398407s,1.258364468s,5m52.081458257s,6232,0,0
9.05957756s,1.366660732s,9m9.853288905s,6039,0,0
9.242997705s,1.485643436s,4m32.507164178s,6313,0,0
9.226010814s,1.052023396s,35.936908507s,6557,0,0
9.546495551s,1.450859687s,6m11.483001093s,6219,0,0
9.940259452s,1.333413072s,4m52.051382326s,6298,0,0
9.933350672s,1.471339434s,5m1.991637083s,6286,0,0
9.266149568s,1.332779824s,2m3.981820397s,6461,0,0
9.175757689s,1.323592848s,2m53.601254361s,6416,0,0
9.939316726s,1.104935166s,7m59.470637515s,6106,0,0
9.437370192s,1.405671375s,35.725383022s,6559,0,0
9.656747088s,1.298221643s,7m59.753187702s,6101,0,0
9.299517603s,1.026059797s,2m33.274899605s,6434,0,0
10.086599038s,1.484500282s,4m2.101560883s,6343,0,0
8.662015727s,1.032347399s,56.05744767s,6536,0,0
8.863945498s,1.183004591s,1m44.963911602s,6485,0,0
9.713315138s,1.454421248s,4m42.063308421s,6310,0,0
8.290073654s,1.072379811s,2m54.504434093s,6414,0,0
8.941173263s,1.028100373s,1m5.92208608s,6530,0,0
10.009099393s,1.244075005s,4m41.767762461s,6304,0,0
9.248253703s,1.23377366s,3m3.462857217s,6408,0,0
9.20727834s,1.272011881s,2m33.36663585s,6436,0,0
9.115507628s,1.100489606s,2m33.4588949s,6432,0,0
8.876263279s,1.12431192s,2m23.722899139s,6445,0,0
9.305425054s,1.217571656s,4m12.578277315s,6337,0,0
8.048760693s,1.031085957s,4m33.718574618s,6316,0,0
8.403422813s,1.467633605s,4m13.4806346s,6332,0,0
9.200165237s,1.146036485s,4m22.863029309s,6329,0,0
8.369928371s,1.269964728s,17.414076001s,6571,0,0
8.178881177s,1.458226456s,2m44.550083917s,7013,0,0
9.496746142s,1.379611894s,7m50.97137363s,6709,0,0
8.982754696s,1.314220225s,9m31.60216806s,6604,0,0
8.705094048s,1.101583625s,9m31.879772303s,6607,0,0
8.891058087s,1.363853843s,7m51.577164591s,6707,0,0
9.122831228s,1.276496193s,9m11.594463779s,6623,0,0
9.181675401s,1.056489952s,3m33.052795819s,6968,0,0
9.111041856s,1.472352816s,2m23.718580876s,7039,0,0
9.099346572s,1.144860773s,9m11.619607574s,6627,0,0
8.622131605s,1.103742952s,8m31.360009212s,6663,0,0
9.202206226s,1.118661107s,6m22.906317527s,6794,0,0
9.303204594s,1.393797898s,1m34.298194474s,7087,0,0
9.256904356s,1.147057897s,5m13.448654459s,6867,0,0
9.314233574s,1.434034713s,6.543966391s,7174,0,0
8.562688092s,1.100655128s,7m41.77324824s,6713,0,0
8.955167762s,1.01750566s,7m12.23587292s,6746,0,0
9.116579629s,1.386357605s,8m1.068245828s,6698,0,0
9.296069576s,1.090840679s,4m32.797373179s,6910,0,0
9.551508276s,1.425066121s,2m3.790051345s,7054,0,0
8.754727873s,1.251005524s,9m41.887093131s,6594,0,0
8.050485251s,1.360274821s,4m3.913934727s,6939,0,0
8.814316809s,1.049708353s,5m43.612415749s,6834,0,0
9.023467298s,1.28038913s,5m3.263124575s,6873,0,0
