consensusTime,searchTime,onChainTime,seqId,roundId,comId
6.1106618s,1.2817974s,2.0144505s,131,15,0
6.3119166s,1.253439s,1.8131957s,133,15,0
6.4187773s,1.4663805s,1.7128754s,138,15,0
5.8538433s,1.1715801s,9.465086s,126,15,0
6.558769s,1.0655712s,8.7601603s,124,15,0
6.7625065s,1.4998316s,8.5564228s,129,15,0
5.8300823s,1.2844424s,2.315796s,139,15,0
6.2974819s,1.0728262s,603.7993ms,155,16,0
6.0073686s,1.2085153s,7.647442s,143,16,0
6.5100516s,1.2960002s,401.5441ms,159,16,0
6.4118999s,1.1764442s,502.3308ms,158,16,0
6.7347529s,1.1683608s,6.9427206s,147,16,0
6.0282684s,1.3608935s,7.6492051s,150,16,0
6.0279293s,1.2320524s,7.6495442s,144,16,0
6.5361731s,1.2668707s,7.1460861s,145,16,0
6.3352395s,1.0921613s,7.3470197s,149,16,0
6.1290692s,1.1660219s,806.2227ms,154,16,0
6.6436621s,1.3798444s,7.0463354s,148,16,0
6.749292s,1.2846817s,6.9407055s,141,16,0
5.6433707s,1.0770511s,8.0466268s,146,16,0
6.8547915s,1.4830026s,100.0527ms,151,16,0
6.6626795s,1.4932988s,300.9637ms,157,16,0
6.8626596s,1.4350815s,100.6172ms,153,16,0
6.8706008s,1.2389086s,100.5317ms,160,16,0
6.2813699s,1.2779653s,7.4489642s,142,16,0
6.2788621s,1.0487651s,704.8578ms,156,16,0
7.1052383s,1.466553s,0s,152,16,0
6.7033988s,1.4625968s,5.6295791s,162,18,0
6.8214964s,1.4148838s,5.5340274s,163,18,0
6.6287817s,1.0446882s,5.7317557s,170,18,0
6.1280395s,1.4280449s,6.2375274s,169,18,0
6.947054s,1.2817174s,5.4316589s,168,18,0
6.5620849s,1.4938117s,5.8343964s,164,18,0
6.361036s,1.0977283s,6.0354453s,165,18,0
5.8652313s,1.1325548s,6.5360188s,166,18,0
6.574881s,1.2565123s,5.8345724s,167,18,0
6.3930968s,1.0629761s,6.0339544s,161,18,0
6.3618457s,1.0579138s,4.5283101s,184,20,0
6.4622321s,1.183687s,4.4279237s,186,20,0
6.606988s,1.3153966s,11.2711256s,179,20,0
5.4648297s,1.0190349s,5.4352412s,181,20,0
6.0188755s,1.2765903s,11.874406s,176,20,0
5.6804842s,1.1399063s,5.2343489s,188,20,0
6.3335335s,1.3603136s,11.5724592s,172,20,0
6.1326661s,1.3838012s,11.7733266s,171,20,0
6.8083944s,1.3376926s,4.1250381s,183,20,0
6.6538114s,1.2241406s,11.2694258s,175,20,0
6.4159192s,1.1213129s,4.5303263s,190,20,0
6.7627407s,1.4458308s,11.166763s,180,20,0
6.5219971s,1.4138424s,4.426611s,187,20,0
6.7241451s,1.211759s,4.224463s,185,20,0
6.2223263s,1.2976275s,4.7262818s,182,20,0
6.1589186s,1.3965941s,11.7729477s,173,20,0
6.7807447s,1.3265763s,11.1719746s,178,20,0
6.9832582s,1.4233533s,10.9694611s,174,20,0
6.240063s,1.1448776s,4.7308965s,189,20,0
6.281233s,1.1135143s,11.6729847s,177,20,0
6.3724599s,1.2506382s,10.7677455s,192,22,0
6.0653098s,1.4277364s,11.0748956s,191,22,0
6.6384024s,1.3603728s,3.3215914s,210,22,0
7.1826017s,1.4957966s,9.9645423s,196,22,0
6.0975442s,1.4324519s,11.0732492s,198,22,0
6.1961639s,1.4147009s,10.9746295s,194,22,0
6.9066835s,1.3918396s,10.2668353s,193,22,0
6.068101s,1.0895808s,3.924828s,208,22,0
6.1711103s,1.2187329s,3.8233225s,206,22,0
5.7768546s,1.1228281s,4.2223897s,205,22,0
6.7878437s,1.3454302s,3.222587s,207,22,0
7.0376146s,1.4357275s,10.1660085s,200,22,0
6.1972956s,1.3005433s,3.824386s,203,22,0
6.5028712s,1.4339005s,3.5188104s,204,22,0
6.2416196s,1.3225756s,10.969945s,197,22,0
6.5073734s,1.139708s,3.5249937s,201,22,0
6.6115792s,1.3537388s,3.4230165s,202,22,0
6.7600089s,1.0320634s,10.4695331s,195,22,0
6.2256356s,1.4095693s,3.8239619s,209,22,0
6.6675363s,1.0122945s,10.5684542s,199,22,0
6.1358106s,1.4849474s,8.3577714s,214,24,0
6.1801279s,1.4438432s,1.5092471s,228,24,0
6.1836708s,1.4885515s,1.5124471s,230,24,0
6.1836708s,1.4408862s,1.5124471s,224,24,0
6.4987141s,1.3116763s,1.2094109s,222,24,0
6.5877887s,1.4371362s,7.9562311s,212,24,0
6.1925829s,1.4082278s,8.3514369s,218,24,0
6.5042908s,1.0105792s,1.2086281s,225,24,0
6.8079235s,1.1510838s,905.6119ms,226,24,0
6.7983199s,1.4412795s,7.752613s,215,24,0
5.6916456s,1.1272661s,8.8592873s,213,24,0
6.2088256s,1.207323s,8.3472551s,220,24,0
6.3153595s,1.3153821s,1.4122366s,229,24,0
6.1122173s,1.1892126s,8.4543447s,219,24,0
6.2309562s,1.2076087s,1.5115291s,221,24,0
6.2359802s,1.4207847s,1.5091853s,223,24,0
6.6426522s,1.2036028s,1.1068718s,227,24,0
6.8342598s,1.2626821s,7.7525149s,216,24,0
6.3338513s,1.482646s,8.2529234s,217,24,0
6.1269927s,1.4192604s,8.459782s,211,24,0
6.0649442s,1.0536957s,8.1533256s,236,25,0
6.0697785s,1.1314311s,8.1484913s,231,25,0
6.0634152s,1.4415385s,8.1548546s,232,25,0
6.9812488s,1.0506391s,0s,245,25,0
5.7774546s,1.0145921s,8.4569677s,240,26,0
6.5972721s,1.4215644s,7.6483605s,238,26,0
6.4981812s,1.4732561s,7.7478827s,233,26,0
6.2968381s,1.3375631s,704.3464ms,244,26,0
6.7035527s,1.3599899s,300.8351ms,249,26,0
5.6103709s,1.0134748s,1.407369s,246,26,0
6.9264345s,1.0607487s,7.3481128s,235,26,0
6.7320498s,1.0995871s,301.3726ms,248,26,0
