comId,time,q_len,handled_num
3,1,50,0
0,1,50,0
2,1,50,0
1,1,50,0
1,6,100,0
3,6,100,0
0,6,100,0
2,6,100,0
2,11,150,0
3,11,150,0
1,11,150,0
0,11,150,0
2,16,200,0
0,16,200,0
1,16,200,0
3,16,200,0
2,21,250,0
0,21,250,0
1,21,250,0
3,21,250,0
2,26,300,0
3,26,300,0
1,26,300,0
0,26,300,0
2,31,350,0
3,31,350,0
0,31,350,0
1,31,350,0
2,36,400,0
0,36,400,0
1,36,400,0
3,36,400,0
2,41,450,0
3,41,450,0
0,41,450,0
1,41,450,0
2,46,500,0
0,46,500,0
1,46,500,0
3,46,500,0
2,51,550,0
0,51,550,0
3,51,550,0
1,51,550,0
2,56,600,0
3,56,600,0
0,56,600,0
1,56,600,0
2,61,650,0
3,61,650,0
0,61,650,0
1,61,650,0
2,66,700,0
3,66,700,0
0,66,700,0
1,66,700,0
2,71,750,0
3,71,750,0
0,71,750,0
1,71,750,0
2,76,800,0
3,76,800,0
0,76,800,0
1,76,800,0
2,81,850,0
3,81,850,0
1,81,850,0
0,81,850,0
2,86,900,0
1,86,900,0
0,86,900,0
3,86,900,0
2,91,950,0
1,91,950,0
0,91,950,0
3,91,950,0
2,96,1000,0
0,96,1000,0
1,96,1000,0
3,96,1000,0
2,101,1050,0
1,101,1050,0
0,101,1050,0
3,101,1050,0
2,106,1100,0
1,106,1100,0
3,106,1100,0
0,106,1100,0
2,111,1150,0
0,111,1150,0
1,111,1150,0
3,111,1150,0
2,116,1200,0
0,116,1200,0
1,116,1200,0
3,116,1200,0
2,121,1250,0
0,121,1250,0
3,121,1250,0
1,121,1250,0
2,126,1300,0
0,126,1300,0
3,126,1300,0
1,126,1300,0
2,131,1350,0
0,131,1350,0
3,131,1350,0
1,131,1350,0
2,136,1400,0
0,136,1400,0
3,136,1400,0
1,136,1400,0
2,141,1450,0
3,141,1450,0
0,141,1450,0
1,141,1450,0
2,146,1500,0
3,146,1500,0
0,146,1500,0
1,146,1500,0
2,151,1550,0
0,151,1550,0
3,151,1550,0
1,151,1550,0
2,156,1600,0
0,156,1600,0
3,156,1600,0
1,156,1600,0
2,161,1650,0
0,161,1650,0
3,161,1650,0
1,161,1650,0
2,166,1700,0
3,166,1700,0
1,166,1700,0
0,166,1700,0
2,171,1750,0
1,171,1750,0
0,171,1750,0
3,171,1750,0
2,176,1800,0
0,176,1800,0
3,176,1800,0
1,176,1800,0
2,181,1850,0
1,181,1850,0
3,181,1850,0
0,181,1850,0
2,186,1900,0
1,186,1900,0
3,186,1900,0
0,186,1900,0
2,191,1950,0
1,191,1950,0
3,191,1950,0
0,191,1950,0
2,196,2000,0
1,196,2000,0
3,196,2000,0
0,196,2000,0
2,201,2050,0
1,201,2050,0
0,201,2050,0
3,201,2050,0
2,206,2100,0
1,206,2100,0
0,206,2100,0
3,206,2100,0
2,211,2150,0
1,211,2150,0
0,211,2150,0
3,211,2150,0
2,216,2200,0
0,216,2200,0
1,216,2200,0
3,216,2200,0
2,221,2250,0
1,221,2250,0
0,221,2250,0
3,221,2250,0
2,226,2300,0
0,226,2300,0
1,226,2300,0
3,226,2300,0
2,231,2350,0
0,231,2350,0
1,231,2350,0
3,231,2350,0
2,236,2400,0
1,236,2400,0
0,236,2400,0
3,236,2400,0
2,241,2450,0
0,241,2450,0
1,241,2450,0
3,241,2450,0
2,246,2500,0
0,246,2500,0
1,246,2500,0
3,246,2500,0
2,251,2550,0
3,251,2550,0
0,251,2550,0
1,251,2550,0
2,256,2600,0
3,256,2600,0
1,256,2600,0
0,256,2600,0
2,261,2650,0
0,261,2650,0
1,261,2650,0
3,261,2650,0
2,266,2700,0
1,266,2700,0
0,266,2700,0
3,266,2700,0
2,271,2750,0
1,271,2750,0
0,271,2750,0
3,271,2750,0
2,276,2800,0
1,276,2800,0
0,276,2800,0
3,276,2800,0
2,281,2850,0
3,281,2850,0
1,281,2850,0
0,281,2850,0
2,286,2900,0
3,286,2900,0
1,286,2900,0
0,286,2900,0
2,291,2950,0
3,291,2950,0
1,291,2950,0
0,291,2950,0
2,296,3000,0
1,296,3000,0
3,296,3000,0
0,296,3000,0
2,301,3050,0
1,301,3050,0
0,301,3050,0
3,301,3050,0
2,306,3100,0
1,306,3100,0
0,306,3100,0
3,306,3100,0
2,311,3150,0
0,311,3150,0
1,311,3150,0
3,311,3150,0
2,316,3200,0
1,316,3200,0
0,316,3200,0
3,316,3200,0
2,321,3250,0
0,321,3250,0
1,321,3250,0
3,321,3250,0
