committee,daon,decentruth,seenfeed
167.43792646900002,656.389851723,1667.6881825840007,1223.2487616320002
166.85279318800002,661.089912104,1678.9009167390006,1231.5355021390003
165.94331701799996,665.4529661119999,1690.0217106550006,1239.8120133750003
171.31352835199996,669.9070654989999,1701.0996339340006,1248.0573154790004
172.031668063,674.2641572409999,1712.4270984040006,1256.2933732830004
171.17973009700003,678.6927210919999,1723.9256823000003,1264.6085767910004
170.54196083199997,683.1164948369999,1735.1245156520006,1273.1297828930003
175.84585260799997,687.4230819369999,1746.7134082140003,1281.4888406500004
176.61516304100002,691.5601718659999,1758.3330440520006,1289.6086983710004
175.97021421100004,695.9465051589999,1769.4705943440006,1298.1817294810005
174.886832536,700.4468635779999,1780.5816382820003,1306.1299338830006
180.413411777,704.9624130099999,1792.1960443890005,1314.6253617530006
181.14394301,709.4376790459999,1802.9923947280004,1323.3414901150006
180.35277411500005,713.9111612579999,1813.9203257300005,1331.769352542001
179.288051207,717.9091224259998,1825.3552999050005,1340.2594329080007
184.86005431799995,722.7875765859999,1836.267218881,1348.7636778350006
185.801715772,727.3550131279999,1847.225317538,1357.2542309610003
184.94662486500005,732.0556095759999,1858.700524063,1365.5267842450005
183.571220884,736.747631784,1870.055356073,1373.8276628110004
189.425450682,741.3616250829999,1881.18903657,1382.1166446970003
190.27139548700004,745.7299913669999,1892.105055238,1390.4241408350006
189.52346671500004,750.297212913,1903.514868047,1398.7709268830006
188.057234057,754.897211578,1914.403164708,1406.8543589220003
194.22727711099995,759.561828239,1925.66996024,1415.2796136160005
194.86999296400003,763.8891331799999,1936.819258254,1423.4645410530004
194.02196465700004,768.322670961,1948.302310412,1431.6472905330004
192.520002483,772.818850733,1959.683312711,1439.7531383380003
198.61313980299997,777.355819262,1970.842860264,1448.1257363400002
199.417421653,781.956154504,1982.125907407,1456.163776834
198.37097872600003,786.456553346,1993.623317139,1464.399634884
196.7763641,790.745996944,2004.547851829,1472.646707098
202.91291204199996,795.190287693,2015.547354057,1480.983512274
204.063787928,799.5516884499999,2027.403026357,1489.601234729
202.76453401000003,804.0664848419999,2039.150614023,1497.629439074
201.080578105,808.6077375549999,2050.622395508,1506.142142642
207.36217741099992,813.1542554219999,2061.745771644,1514.718446491
208.803452811,817.6785962349999,2072.664262243,1522.959555562
207.30093950800003,822.2105534479999,2084.22002431,1531.131118434
205.827332561,826.693459893,2095.147447099,1539.233118963
211.8436466569999,831.3132054289999,2106.427752095,1547.712171957
213.374878768,835.8844853119999,2117.83389142,1556.241909933
211.66617168600004,840.278234756,2129.647085797,1564.599952784
210.290697718,844.749954496,2140.65956449,1573.12747094
216.1452376109999,849.298716482,2152.160846635,1581.600871514
217.891595208,854.037710356,2163.379005284,1589.9554849469998
215.89767786400003,858.644367526,2174.584779917,1598.3072103409995
215.130638337,863.123175716,2185.832645002,1606.5637992069996
220.6902513999999,867.766287195,2197.070285034,1614.8726865309995
222.587291131,872.341276583,2208.622732277,1623.2352321539995
220.27537194800004,876.8034162499999,2220.230493885,1631.5321570749995
219.700482148,881.4419057179999,2231.7301607550003,1639.9583779269994
225.1309039369999,886.0403450659999,2242.681611373,1648.6297137589995
226.785104303,890.5339516059998,2254.0190192110003,1657.4324252849997
224.83643990900003,895.0657511669998,2265.8020156190005,1665.8744802199994
224.165302105,899.5617471639998,2277.1469059890005,1674.4772111799994
229.5715809929999,903.848315386,2288.311324228001,1682.6775865239993
231.605980896,908.1791446129998,2299.8020195150007,1691.0613556189992
229.20901524000004,912.992399417,2310.8611724500006,1699.798949816999
228.801540437,917.6928513389998,2322.3611285230004,1708.157104038999
234.1980939229999,922.245919051,2333.2033049510005,1716.565433621999
236.117349593,926.690855522,2344.7268044630005,1724.786466797999
233.69779748400003,931.171685882,2356.6984379760006,1733.407010793999
233.459852083,935.799698975,2367.9019110130007,1741.763573039999
238.6889977209999,940.433249691,2379.177685061001,1750.0070121879992
240.607769683,944.976423369,2390.6211546520008,1758.795600100999
238.15224377000004,949.44120088,2401.8372284060006,1767.1754386579992
