time,handled_num,q_len,comId
409061,6150,13850,0
409066,6150,13850,0
409071,6150,13850,0
409076,6150,13850,0
409081,6150,13850,0
409086,6150,13850,0
409091,6150,13850,0
409096,6150,13850,0
409101,6150,13850,0
409106,6150,13850,0
409111,6150,13850,0
409116,6150,13850,0
409121,6150,13850,0
409126,6150,13850,0
409131,6150,13850,0
409136,6150,13850,0
409141,6150,13850,0
409146,6150,13850,0
409151,6150,13850,0
409156,6150,13850,0
409161,6150,13850,0
409166,6150,13850,0
409171,6150,13850,0
409176,6150,13850,0
409181,6150,13850,0
409186,6150,13850,0
409191,6150,13850,0
409196,6150,13850,0
409201,6150,13850,0
409206,6150,13850,0
409211,6150,13850,0
409216,6150,13850,0
409221,6150,13850,0
409226,6150,13850,0
409231,6150,13850,0
409236,6150,13850,0
409241,6150,13850,0
409246,6150,13850,0
409251,6150,13850,0
409256,6150,13850,0
409261,6150,13850,0
409266,6150,13850,0
409271,6150,13850,0
409276,6150,13850,0
409281,6150,13850,0
409286,6150,13850,0
409291,6150,13850,0
409296,6150,13850,0
409301,6150,13850,0
409306,6150,13850,0
409311,6150,13850,0
409316,6150,13850,0
409321,6150,13850,0
409326,6150,13850,0
409331,6150,13850,0
409336,6150,13850,0
409341,6150,13850,0
409346,6150,13850,0
409351,6150,13850,0
409356,6150,13850,0
409361,6150,13850,0
409366,6150,13850,0
409371,6150,13850,0
409376,6150,13850,0
409381,6150,13850,0
409386,6150,13850,0
409391,6150,13850,0
409396,6150,13850,0
409401,6150,13850,0
409406,6150,13850,0
409411,6150,13850,0
409416,6150,13850,0
409421,6150,13850,0
409426,6150,13850,0
409431,6150,13850,0
409436,6150,13850,0
409441,6150,13850,0
409446,6150,13850,0
409451,6150,13850,0
409456,6150,13850,0
409461,6150,13850,0
409466,6150,13850,0
409471,6150,13850,0
409476,6150,13850,0
409481,6150,13850,0
409486,6150,13850,0
409491,6150,13850,0
409496,6150,13850,0
409501,6150,13850,0
409506,6150,13850,0
409511,6150,13850,0
409516,6150,13850,0
409521,6150,13850,0
409526,6150,13850,0
409531,6150,13850,0
409536,6150,13850,0
409541,6150,13850,0
409546,6150,13850,0
409551,6150,13850,0
409556,6150,13850,0
409561,6151,13849,0
409566,6151,13849,0
409571,6152,13848,0
409576,6152,13848,0
409581,6152,13848,0
409586,6153,13847,0
409591,6153,13847,0
409596,6153,13847,0
409601,6154,13846,0
409606,6154,13846,0
409611,6154,13846,0
409616,6154,13846,0
409621,6155,13845,0
409626,6155,13845,0
409631,6155,13845,0
409636,6155,13845,0
409641,6155,13845,0
409646,6157,13843,0
409651,6158,13842,0
409656,6158,13842,0
409661,6158,13842,0
409666,6158,13842,0
409671,6158,13842,0
409676,6158,13842,0
409681,6158,13842,0
409686,6158,13842,0
409691,6158,13842,0
409696,6159,13841,0
409701,6159,13841,0
409706,6159,13841,0
409711,6160,13840,0
409716,6160,13840,0
409721,6160,13840,0
409726,6160,13840,0
409731,6160,13840,0
409736,6160,13840,0
409741,6160,13840,0
409746,6160,13840,0
409751,6160,13840,0
409756,6160,13840,0
409761,6160,13840,0
409766,6160,13840,0
409771,6160,13840,0
409776,6160,13840,0
409781,6160,13840,0
409786,6160,13840,0
409791,6160,13840,0
409796,6160,13840,0
409801,6160,13840,0
409806,6160,13840,0
409811,6160,13840,0
409816,6160,13840,0
409821,6160,13840,0
409826,6160,13840,0
409831,6160,13840,0
409836,6160,13840,0
409841,6160,13840,0
409846,6160,13840,0
409851,6160,13840,0
409856,6160,13840,0
409861,6160,13840,0
409866,6160,13840,0
409871,6160,13840,0
409876,6160,13840,0
409881,6160,13840,0
409886,6160,13840,0
409891,6160,13840,0
409896,6160,13840,0
409901,6160,13840,0
409906,6160,13840,0
409911,6160,13840,0
409916,6160,13840,0
409921,6160,13840,0
409926,6160,13840,0
409931,6160,13840,0
409936,6160,13840,0
409941,6160,13840,0
409946,6160,13840,0
409951,6160,13840,0
409956,6160,13840,0
409961,6160,13840,0
409966,6160,13840,0
409971,6160,13840,0
409976,6160,13840,0
409981,6160,13840,0
409986,6160,13840,0
409991,6160,13840,0
409996,6160,13840,0
410001,6160,13840,0
410006,6160,13840,0
410011,6160,13840,0
410016,6160,13840,0
410021,6160,13840,0
410026,6160,13840,0
410031,6160,13840,0
410036,6160,13840,0
410041,6160,13840,0
410046,6160,13840,0
410051,6160,13840,0
410056,6160,13840,0
410061,6160,13840,0
410066,6160,13840,0
410071,6160,13840,0
410076,6160,13840,0
410081,6160,13840,0
410086,6160,13840,0
410091,6160,13840,0
410096,6160,13840,0
410101,6160,13840,0
410106,6160,13840,0
410111,6160,13840,0
410116,6160,13840,0
410121,6160,13840,0
410126,6160,13840,0
410131,6160,13840,0
410136,6160,13840,0
410141,6160,13840,0
410146,6160,13840,0
410151,6160,13840,0
410156,6160,13840,0
410161,6160,13840,0
410166,6160,13840,0
410171,6160,13840,0
410176,6160,13840,0
410181,6160,13840,0
410186,6160,13840,0
410191,6160,13840,0
410196,6160,13840,0
410201,6160,13840,0
410206,6160,13840,0
410211,6160,13840,0
410216,6162,13838,0
410221,6163,13837,0
410226,6163,13837,0
410231,6163,13837,0
410236,6163,13837,0
410241,6163,13837,0
410246,6163,13837,0
410251,6163,13837,0
410256,6164,13836,0
410261,6164,13836,0
410266,6164,13836,0
410271,6164,13836,0
410276,6164,13836,0
410281,6164,13836,0
410286,6166,13834,0
410291,6167,13833,0
410296,6167,13833,0
410301,6167,13833,0
410306,6168,13832,0
410311,6168,13832,0
410316,6168,13832,0
410321,6168,13832,0
410326,6168,13832,0
410331,6168,13832,0
410336,6168,13832,0
410341,6168,13832,0
410346,6168,13832,0
410351,6169,13831,0
410356,6169,13831,0
410361,6170,13830,0
410366,6170,13830,0
410371,6170,13830,0
410376,6170,13830,0
410381,6170,13830,0
410386,6170,13830,0
410391,6170,13830,0
410396,6170,13830,0
410401,6170,13830,0
410406,6170,13830,0
410411,6170,13830,0
410416,6170,13830,0
410421,6170,13830,0
410426,6170,13830,0
410431,6170,13830,0
410436,6170,13830,0
410441,6170,13830,0
410446,6170,13830,0
410451,6170,13830,0
410456,6170,13830,0
410461,6170,13830,0
410466,6170,13830,0
410471,6170,13830,0
410476,6170,13830,0
410481,6170,13830,0
410486,6170,13830,0
410491,6170,13830,0
410496,6170,13830,0
410501,6170,13830,0
410506,6170,13830,0
410511,6170,13830,0
410516,6170,13830,0
410521,6170,13830,0
410526,6170,13830,0
410531,6170,13830,0
410536,6170,13830,0
410541,6170,13830,0
410546,6170,13830,0
410551,6170,13830,0
410556,6170,13830,0
410561,6170,13830,0
410566,6170,13830,0
410571,6170,13830,0
410576,6170,13830,0
410581,6170,13830,0
410586,6170,13830,0
410591,6170,13830,0
410596,6170,13830,0
410601,6170,13830,0
410606,6170,13830,0
410611,6170,13830,0
410616,6170,13830,0
410621,6170,13830,0
410626,6170,13830,0
